comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,selectTerm,
113,43,,11,01,15,null,1130508,立法院第11屆第1會期社會福利及衛生環境委員會第15次全體委員會議紀錄,社會福利及衛生環境委員會第15次會議一、(一)審查行政院函請審議「再生醫療法草案」案、(二)繼續審查委員邱議瑩等25人擬具「再生醫療法草案」案、(三)繼續審查委員謝衣鳯等19人擬具「再生醫療發展法草案」案、(四)繼續審查委員羅廷瑋等21人擬具「再生醫療法草案」案、(五)審查委員黃秀芳等18人擬具「再生醫療法草案」案、(六)審查委員王正旭等20人擬具「再生醫療法草案」案、(七)審查台灣民眾黨黨團擬具「再生醫療法草案」案、(八)審查委員陳菁徽等19人擬具「再生醫療法草案」案、(九)審查委員楊瓊瓔等25人擬具「再生醫療法草案」案；二、(一)審查行政院函請審議「再生醫療製劑條例草案」案、(二)繼續審查委員邱議瑩等25人擬具「再生醫療製劑條例草案」案、(三)繼續審查委員謝衣鳯等18人擬具「再生醫療製劑管理條例草案」案、(四)繼續審查委員羅廷瑋等21人擬具「再生醫療製劑管理條例草案」案、(五)審查委員劉建國等17人擬具「再生醫療製劑管理條例草案」案、(六)審查委員黃秀芳等18人擬具「再生醫療製劑條例草案」案、(七)審查委員王正旭等20人擬具「再生醫療製劑條例草案」案、(八)審查台灣民眾黨黨團擬具「再生醫療製劑條例草案」案、(九)審查委員楊瓊瓔等26人擬具「再生醫療製劑條例草案」案（113年5月8日、113年5月9日為一次會）,   191,   452,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/43/LCIDC01_1134301_00005.doc,1101,
113,43,,11,01,15,null,1130509,立法院第11屆第1會期社會福利及衛生環境委員會第15次全體委員會議紀錄,社會福利及衛生環境委員會第15次會議一、(一)審查行政院函請審議「再生醫療法草案」案、(二)繼續審查委員邱議瑩等25人擬具「再生醫療法草案」案、(三)繼續審查委員謝衣鳯等19人擬具「再生醫療發展法草案」案、(四)繼續審查委員羅廷瑋等21人擬具「再生醫療法草案」案、(五)審查委員黃秀芳等18人擬具「再生醫療法草案」案、(六)審查委員王正旭等20人擬具「再生醫療法草案」案、(七)審查台灣民眾黨黨團擬具「再生醫療法草案」案、(八)審查委員陳菁徽等19人擬具「再生醫療法草案」案、(九)審查委員楊瓊瓔等25人擬具「再生醫療法草案」案；二、(一)審查行政院函請審議「再生醫療製劑條例草案」案、(二)繼續審查委員邱議瑩等25人擬具「再生醫療製劑條例草案」案、(三)繼續審查委員謝衣鳯等18人擬具「再生醫療製劑管理條例草案」案、(四)繼續審查委員羅廷瑋等21人擬具「再生醫療製劑管理條例草案」案、(五)審查委員劉建國等17人擬具「再生醫療製劑管理條例草案」案、(六)審查委員黃秀芳等18人擬具「再生醫療製劑條例草案」案、(七)審查委員王正旭等20人擬具「再生醫療製劑條例草案」案、(八)審查台灣民眾黨黨團擬具「再生醫療製劑條例草案」案、(九)審查委員楊瓊瓔等26人擬具「再生醫療製劑條例草案」案（113年5月8日、113年5月9日為一次會）,   453,   534,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/43/LCIDC01_1134301_00006.doc,1101,
113,44,,11,01,19,null,1130513,立法院第11屆第1會期外交及國防委員會第19次全體委員會議紀錄,外交及國防委員會第19次會議邀請國家安全局、外交部報告「大陸領導人習近平訪歐後國際關係變化對我國安之影響」，並備質詢,   329,   384,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/44/LCIDC01_1134401_00013.doc,1101,
113,44,,11,01,12,null,1130513,立法院第11屆第1會期教育及文化委員會第12次全體委員會議紀錄,教育及文化委員會第12次會議邀請教育部部長潘文忠列席就「大學推動國際招生及臺灣優華語計畫之執行成效及檢討」進行專題報告，並備質詢,   385,   446,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/44/LCIDC01_1134401_00014.doc,1101,
113,45,,11,01,11,null,1130514,立法院第11屆第1會期程序委員會第11次會議紀錄,程序委員會第11次會議審定本院第11屆第1會期第14次會議議事日程及人民請願案,     1,    58,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/45/LCIDC01_1134501_00002.doc,1101,
113,45,,11,01,20,null,1130515,立法院第11屆第1會期外交及國防委員會第20次全體委員會議紀錄,外交及國防委員會第20次會議邀請外交部部長吳釗燮報告「推動國際社會聲援我國參與世界衛生大會（WHA）執行現況」，併請衛生福利部列席，並備質詢,    59,   146,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/45/LCIDC01_1134501_00003.doc,1101,
113,45,,11,01,22,null,1130515,立法院第11屆第1會期司法及法制委員會第22次全體委員會議紀錄,司法及法制委員會第22次會議邀請司法院秘書長、法務部部長率所屬相關單位列席就「總統行使特赦後，該案未沒收之不法所得及停審未定讞案件之處理」進行專題報告，並備質詢,   147,   218,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/45/LCIDC01_1134501_00004.doc,1101,
113,45,,11,01,null,null,1130516,立法院第11屆第1會期教育及文化委員會「學校午餐法制化」公聽會紀錄,教育及文化委員會會議「學校午餐法制化」公聽會,   219,   282,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/45/LCIDC01_1134501_00005.doc,1101,
113,46,一,11,01,12,null,1130515,立法院第11屆第1會期經濟委員會第12次全體委員會議紀錄,經濟委員會第12次會議審查：一、本院委員張嘉郡等19人擬具「農村再生條例第二條及第七條條文修正草案」案；二、本院委員邱議瑩等17人擬具「農村再生條例第七條及第十五條條文修正草案」案；三、本院委員楊瓊瓔等18人擬具「農村再生條例第七條及第十五條條文修正草案」案（113年5月15日、113年5月16日為一次會）,     1,    68,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134601_00002.doc,1101,
113,46,一,11,01,12,null,1130516,立法院第11屆第1會期經濟委員會第12次全體委員會議紀錄,經濟委員會第12次會議審查：一、本院委員黃仁等18人擬具「離島建設條例第十三條條文修正草案」案；二、本院委員陳玉珍等18人擬具「離島建設條例第三條、第七條及第七條之一條文修正草案」案；三、本院委員陳玉珍等18人擬具「離島建設條例第五條條文修正草案」案；四、本院委員陳玉珍等17人擬具「離島建設條例第十條條文修正草案」案；五、本院委員蔡易餘等21人擬具「離島建設條例第十條之一條文修正草案」案（113年5月15日、113年5月16日為一次會）,    69,   114,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134601_00003.doc,1101,
113,46,一,11,01,12,null,1130515,立法院第11屆第1會期財政委員會第12次全體委員會議紀錄,財政委員會第12次會議一、繼續審查「證券投資信託及顧問法」3案：(一)行政院函請審議、本院委員郭國文等16人擬具「證券投資信託及顧問法部分條文修正草案」等2案、(二)本院委員林楚茵等17人擬具「證券投資信託及顧問法第一條、第二條及第三條之一條文修正草案」案；二、繼續審查本院委員郭國文等16人擬具「不動產證券化條例部分條文修正草案」案（113年5月15日、113年5月16日為一次會）,   115,   398,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134601_00004.doc,1101,
113,46,二,11,01,12,null,1130516,立法院第11屆第1會期財政委員會第12次全體委員會議紀錄,財政委員會第12次會議審查行政院函請審議「海關進口稅則部分稅則修正草案」案（113年5月15日、113年5月16日為一次會）（後接第三冊）,     1,   350,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134602_00002.doc,1101,
113,46,三,11,01,16,null,1130513,立法院第11屆第1會期社會福利及衛生環境委員會第16次全體委員會議紀錄,社會福利及衛生環境委員會第16次會議一、審查(一)委員王育敏等21人擬具「工會法第四條及第六條條文修正草案」案、(二)國民黨黨團擬具「工會法第四條及第六條條文修正草案」案、(三)委員陳菁徽等18人擬具「工會法第四條及第六條條文修正草案」案、(四)台灣民眾黨黨團擬具「工會法第四條及第六條條文修正草案」案；二、審查(一)委員王育敏等18人擬具「勞動基準法第五十四條條文修正草案」案、(二)國民黨黨團擬具「勞動基準法第五十四條及第八十六條條文修正草案」案；三、審查(一)委員郭昱晴等19人擬具「中高齡者及高齡者就業促進法第二十六條條文修正草案」案、(二)委員王育敏等18人擬具「中高齡者及高齡者就業促進法第九條及第二十九條條文修正草案」案、(三)委員馬文君等22人擬具「中高齡者及高齡者就業促進法第七條條文修正草案」案、(四)委員邱若華等20人擬具「中高齡者及高齡者就業促進法第七條及第三十六條條文修正草案」案【討論事項綜合詢答】（113年5月13日、113年5月15日為一次會）,   189,   270,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134603_00003.doc,1101,
113,46,三,11,01,16,null,1130515,立法院第11屆第1會期社會福利及衛生環境委員會第16次全體委員會議紀錄,社會福利及衛生環境委員會第16次會議一、審查(一)委員王育敏等21人擬具「工會法第四條及第六條條文修正草案」案、(二)國民黨黨團擬具「工會法第四條及第六條條文修正草案」案、(三)委員陳菁徽等18人擬具「工會法第四條及第六條條文修正草案」案、(四)台灣民眾黨黨團擬具「工會法第四條及第六條條文修正草案」案；二、審查(一)委員王育敏等18人擬具「勞動基準法第五十四條條文修正草案」案、(二)國民黨黨團擬具「勞動基準法第五十四條及第八十六條條文修正草案」案；三、審查(一)委員郭昱晴等19人擬具「中高齡者及高齡者就業促進法第二十六條條文修正草案」案、(二)委員王育敏等18人擬具「中高齡者及高齡者就業促進法第九條及第二十九條條文修正草案」案、(三)委員馬文君等22人擬具「中高齡者及高齡者就業促進法第七條條文修正草案」案、(四)委員邱若華等20人擬具「中高齡者及高齡者就業促進法第七條及第三十六條條文修正草案」案（113年5月13日、113年5月15日為一次會）,   271,   316,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/46/LCIDC01_1134603_00004.doc,1101,
113,47,三,11,01,12,null,1130516,立法院第11屆第1會期交通委員會第12次全體委員會議紀錄,交通委員會第12次會議邀請交通部率所屬相關單位就「公路系統道路及橋梁安全改善辦理情形」進行專題報告，並備質詢,   401,   462,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/47/LCIDC01_1134703_00006.doc,1101,
113,48,,11,01,21,null,1130516,立法院第11屆第1會期外交及國防委員會第21次全體委員會議紀錄,外交及國防委員會第21次會議邀請僑務委員會、外交部、國家安全局報告「中共海外統戰工作對我僑務推展與邦交維持之影響及應處作為」，並備質詢,     1,    38,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/48/LCIDC01_1134801_00002.doc,1101,
113,48,,11,01,23,null,1130516,立法院第11屆第1會期司法及法制委員會第23次全體委員會議紀錄,司法及法制委員會第23次會議一、併案審查(一)委員廖偉翔等18人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(二)委員徐巧芯等17人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」案、(三)委員馬文君等17人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」案、(四)委員羅智強等29人擬具「中華民國刑法第三百三十九條條文修正草案」案、(五)委員黃健豪等19人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(六)委員蔡易餘等17人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(七)委員謝衣鳯等17人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(八)委員洪孟楷等22人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(九)委員徐欣瑩等19人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(十)委員涂權吉等19人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(十一)委員王世堅等22人擬具「中華民國刑法第三百三十九條、第三百三十九條之三及第三百三十九條之四條文修正草案」案、(十二)委員謝衣鳯等17人擬具「中華民國刑法第三百三十九條條文修正草案」案、(十三)委員謝衣鳯等16人擬具「中華民國刑法第三百三十九條之四條文修正草案」案、(十四)委員陳菁徽等16人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」案、(十五)委員葉元之等24人擬具「中華民國刑法第三百三十九條及第三百三十九條之四條文修正草案」案、(十六)台灣民眾黨黨團擬具「中華民國刑法第三百三十九條之四條文修正草案」案；二、併案審查(一)委員廖偉翔等18人擬具「揭弊者保護法草案」案、(二)委員楊瓊瓔等21人擬具「揭弊者保護法草案」案、(三)委員林月琴等17人擬具「公益揭弊者保護法草案」案、(四)委員洪孟楷等22人擬具「揭弊者保護法草案」案、(五)台灣民眾黨黨團擬具「公益揭弊者保護法草案」案、(六)委員徐巧芯等19人擬具「揭弊者保護法草案」案、(七)委員吳宗憲等19人擬具「公益揭弊者保護法草案」案,    39,   282,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/48/LCIDC01_1134801_00003.doc,1101,
113,48,,11,01,13,null,1130520,立法院第11屆第1會期交通委員會第13次全體委員會議紀錄,交通委員會第13次會議邀請交通部、國家運輸安全調查委員會及經濟部就「我國汽車自動駕駛系統與電動大客車之產業前景、法規建置、安全風險及發展現況」進行專題報告，並備質詢,   291,   336,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/48/LCIDC01_1134801_00005.doc,1101,
113,48,,11,01,12,null,1130521,立法院第11屆第1會期程序委員會第12次會議紀錄,程序委員會第12次會議審定本院第11屆第1會期第15次會議議事日程及人民請願案,   337,   400,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/48/LCIDC01_1134801_00006.doc,1101,
113,48,,11,01,19,null,1130522,立法院第11屆第1會期內政委員會第19次全體委員會議紀錄,內政委員會第19次會議一、審查委員吳琪銘等17人擬具「不動產估價師法部分條文修正草案」案；二、審查委員蔡易餘等17人擬具「土地法第七十三條之一條文修正草案」案；三、審查委員林岱樺等17人擬具「土地法第十四條條文修正草案」案,   401,   466,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/48/LCIDC01_1134801_00007.doc,1101,
113,49,,11,01,01,null,1130522,立法院第11屆第1會期經濟、社會福利及衛生環境、教育及文化三委員會第1次聯席會議紀錄,經濟、社會福利及衛生環境、教育及文化三委員會第1次聯席會議審查：一、本院委員羅美玲等20人擬具「外國專業人才延攬及僱用法第十四條條文修正草案」案；二、本院委員王定宇等16人擬具「外國專業人才延攬及僱用法增訂第二十一條之一條文草案」案；三、本院委員邱志偉等20人擬具「外國專業人才延攬及僱用法第十二條條文修正草案」案,     1,    76,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/49/LCIDC01_1134901_00002.doc,1101,
113,49,,11,01,24,null,1130522,立法院第11屆第1會期司法及法制委員會第24次全體委員會議紀錄,司法及法制委員會第24次會議邀請法務部部長率所屬單位主管列席報告業務概況，並備質詢,    77,   152,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/49/LCIDC01_1134901_00003.doc,1101,
113,49,,11,01,13,null,1130523,立法院第11屆第1會期經濟委員會第13次全體委員會議紀錄,經濟委員會第13次會議一、邀請公平交易委員會主任委員就「外送平台併購是否涉及限制競爭之調查程序、認定原則及對消費者權益影響之配套措施」進行報告，並備質詢；二、審查：(一)本院委員邱志偉等16人擬具「多層次傳銷管理法第十三條條文修正草案」案、(二)本院委員楊瓊瓔等24人擬具「多層次傳銷管理法第十三條條文修正草案」案,   153,   202,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/49/LCIDC01_1134901_00004.doc,1101,
113,49,,11,01,13,null,1130520,立法院第11屆第1會期財政委員會第13次全體委員會議紀錄,財政委員會第13次會議審查「財政收支劃分法」14案：（僅詢答）(一)本院台灣民眾黨黨團擬具「財政收支劃分法修正草案」案、(二)本院國民黨黨團、委員羅明才等23人、委員林思銘等20人、委員許宇甄等16人、委員洪孟楷等22人分別擬具「財政收支劃分法部分條文修正草案」等5案、(三)本院委員伍麗華SaidhaiTahovecahe等17人擬具「財政收支劃分法第三條條文修正草案」案、(四)本院委員陳玉珍等24人擬具「財政收支劃分法第八條條文修正草案」案、(五)本院委員王鴻薇等24人擬具「財政收支劃分法第八條、第十二條及第三十條條文修正草案」案、(六)本院委員陳超明等17人擬具「財政收支劃分法第八條、第十二條及第十六條之一條文修正草案」案、(七)本院委員賴瑞隆等16人、委員蔡易餘等16人分別擬具「財政收支劃分法第十六條之一條文修正草案」等2案、(八)本院委員賴士葆等29人擬具「財政收支劃分法第十六條之二、第三十七條之二及第三十八條之二條文修正草案」案、(九)本院委員賴士葆等22人擬具「財政收支劃分法第三十八條之一條文修正草案」案,   203,   262,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/49/LCIDC01_1134901_00007.doc,1101,
113,49,,11,01,13,null,1130522,立法院第11屆第1會期財政委員會第13次全體委員會議紀錄,財政委員會第13次會議邀請金融監督管理委員會彭主任委員金隆率所屬機關首長暨中央存款保險股份有限公司、監管相關機構有關之財團法人、臺灣證券交易所股份有限公司、臺灣期貨交易所股份有限公司、臺灣集中保管結算所股份有限公司等董事長、總經理列席業務報告，並備質詢,   263,   332,https://ppg.ly.gov.tw/ppg/download/communique1/work/113/49/LCIDC01_1134901_00008.doc,1101,
