comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,htmlUrl,selectTerm
109,40,,null,null,null,null,1090506,黨團協商紀錄,附：本期委員發言紀錄索引,   475,   480,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/40/LCIDC01_1094001_00010.doc,all,
109,42,下,10,01,13,null,1090511,黨團協商紀錄(立法院第10屆第1會期第13次會議紀錄),一、本院經濟委員會報告併案審查行政院函請審議、委員陳亭妃等16人、委員郭國文等16人及委員鄭天財SraKacaw等17人分別擬具「農民退休儲金條例」案；二、本院委員楊瓊瓔等17人擬具「農民退休金條例草案」案；三、本院委員曾銘宗等22人擬具「農民退休儲金條例草案」案；四、本院委員蘇治芬等17人擬具「農民退休儲金條例草案」案；五、本院委員陳素月等16人擬具「農民退休儲金條例草案」案；六、本院委員黃世杰等18人擬具「農民退休儲金條例草案」案；七、本院委員謝衣等21人擬具「農民退休儲金條例草案」案；八、本院委員劉建國等22人擬具「農民退休儲金條例草案」案,   453,   464,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/42/LCIDC01_1094202_00008.doc,all,
109,42,下,10,01,13,null,1090519,黨團協商紀錄(立法院第10屆第1會期第13次會議紀錄),研商「農民退休儲金條例草案」、「槍炮彈藥刀械管制條例部分條文修正草案」、「外役監條例部分條文修正草案」、「公務員懲戒委員會組織法」及「公務員懲戒法修正草案」等案相關事宜（民進黨黨團提議）,   465,   468,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/42/LCIDC01_1094202_00009.doc,all,
109,42,下,10,01,13,null,1090519,黨團協商紀錄(立法院第10屆第1會期第13次會議紀錄),附：本期委員發言紀錄索引,   469,   473,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/42/LCIDC01_1094202_00012.doc,all,
109,43,上,null,null,null,null,1090513,黨團協商紀錄,1.本院內政委員會報告併案審查行政院函請審議「槍砲彈藥刀械管制條例部分條文修正草案」、民眾黨黨團擬具「槍砲彈藥刀械管制條例第二十條之一條文修正草案」、委員陳素月等18人擬具「槍砲彈藥刀械管制條例第四條及第二十條之一條文修正草案」及委員林為洲等17人擬具「槍砲彈藥刀械管制條例第四條、第七條及第二十條之一條文修正草案」案；2.委員分別提案並經院會逕付二讀併案協商：(1)賴惠員等21人擬具「槍砲彈藥刀械管制條例第二十條之一條文修正草案」(2)陳瑩等16人擬具「槍砲彈藥刀械管制條例部分條文修正草案」(3)伍麗華SaidhaiTahovecahe等20人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」(4)孔文吉等17人擬具「槍砲彈藥刀械管制條例第四條、第二十條及第二十五條條文修正草案」(5)鄭天財SraKacaw等17人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」(6)廖國棟等16人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」案,   179,   194,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/43/LCIDC01_1094301_00004.doc,all,109
109,43,上,null,null,null,null,1090520,黨團協商紀錄,繼續研商「中華民國109年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜,   195,   498,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/43/LCIDC01_1094301_00006.doc,all,
109,43,上,null,null,null,null,1090520,黨團協商紀錄,附：本期委員發言紀錄索引,   499,   502,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/43/LCIDC01_1094301_00008.doc,all,
109,43,下,null,null,null,null,1090521,黨團協商紀錄,一、繼續研商「中華民國109年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜；二、繼續研商「農民退休儲金條例草案」、「槍炮彈藥刀械管制條例部分條文修正草案」、「外役監條例部分條文修正草案」、「公務員懲戒委員會組織法」及「公務員懲戒法修正草案」等案相關事宜（民進黨黨團提議）,   113,   466,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/43/LCIDC01_1094302_00006.doc,all,
109,46,下,10,01,14,null,1090515,黨團協商紀錄(立法院第10屆第1會期第14次會議紀錄),1.本院內政委員會報告併案審查行政院函請審議「槍砲彈藥刀械管制條例部分條文修正草案」、民眾黨黨團擬具「槍砲彈藥刀械管制條例第二十條之一條文修正草案」、委員陳素月等18人擬具「槍砲彈藥刀械管制條例第四條及第二十條之一條文修正草案」及委員林為洲等17人擬具「槍砲彈藥刀械管制條例第四條、第七條及第二十條之一條文修正草案」案；2.委員分別提案並經院會逕付二讀併案協商：(1)賴惠員等21人擬具「槍砲彈藥刀械管制條例第二十條之一條文修正草案」(2)陳瑩等16人擬具「槍砲彈藥刀械管制條例部分條文修正草案」(3)伍麗華SaidhaiTahovecahe等20人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」(4)孔文吉等17人擬具「槍砲彈藥刀械管制條例第四條、第二十條及第二十五條條文修正草案」(5)鄭天財SraKacaw等17人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」(6)廖國棟等16人擬具「槍砲彈藥刀械管制條例第二十條條文修正草案」案,   571,   580,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/46/LCIDC01_1094602_00013.doc,all,
109,46,下,10,01,14,null,1090522,黨團協商紀錄(立法院第10屆第1會期第14次會議紀錄),繼續研商「農民退休儲金條例草案」、「槍砲彈藥刀械管制條例部分條文修正草案」、「外役監條例部分條文修正草案」、「公務員懲戒委員會組織法修正草案」及「公務員懲戒法修正草案」等案相關事宜,   581,   602,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/46/LCIDC01_1094602_00014.doc,all,
109,46,下,10,01,14,null,1090522,黨團協商紀錄(立法院第10屆第1會期第14次會議紀錄),附：本期委員發言紀錄索引,   603,   609,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/46/LCIDC01_1094602_00015.doc,all,
109,48,,null,null,null,null,1090528,黨團協商紀錄,研商因應「香港版國安法」本院發表共同聲明相關事宜（民進黨黨團及時代力量黨團提議）,   405,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/48/LCIDC01_1094801_00010.doc,all,
109,48,,null,null,null,null,1090528,黨團協商紀錄,附：本期委員發言紀錄索引,   415,   423,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/48/LCIDC01_1094801_00014.doc,all,
109,49,,10,01,15,null,1090525,黨團協商紀錄(立法院第10屆第1會期第15次會議紀錄),一、委員鄭天財SraKacaw等17人擬具「原住民身分法部分條文修正草案」案；二、委員伍麗華SaidhaiTahovecahe等20人擬具「原住民身分法第一條、第八條及第十一條條文修正草案」案；三、委員陳瑩等16人擬具「原住民身分法第八條條文修正草案」案；四、委員廖國棟等22人擬具「原住民身分法第八條條文修正草案」案,   477,   482,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/49/LCIDC01_1094901_00010.doc,all,
109,49,,10,01,15,null,1090525,黨團協商紀錄(立法院第10屆第1會期第15次會議紀錄),附：本期委員發言紀錄索引,   483,   489,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/49/LCIDC01_1094901_00017.doc,all,
109,51,,null,null,null,null,1090630,黨團協商紀錄,研商行政院函為支應前瞻基礎建設計畫後續4年之經費，請本院依「前瞻基礎建設特別條例」第7條第1項規定，同意辦理預算籌編案等5案,   183,   198,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/51/LCIDC01_1095101_00006.doc,all,
109,51,,null,null,null,null,1090701,黨團協商紀錄,研商「行政院函為支應前瞻基礎建設計畫後續4年之經費，請本院依前瞻基礎建設特別條例第7條第1項規定，同意辦理預算籌編案」、「農田水利法草案」、「國民參與刑事審判法草案」、「護照正名案」、「華航更名案」等案相關事宜（依第1會期第1次臨時會第2次會議討論事項案進行）,   199,   246,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/51/LCIDC01_1095101_00007.doc,all,
109,51,,null,null,null,null,1090703,黨團協商紀錄,繼續研商「國民參與刑事審判法草案」、「護照正名案」、「華航更名案」等案相關事宜,   247,   366,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/51/LCIDC01_1095101_00009.doc,all,
109,51,,null,null,null,null,1090706,黨團協商紀錄,繼續研商「國民參與刑事審判法草案」、「護照正名案」、「華航更名案」等案相關事宜,   367,   470,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/51/LCIDC01_1095101_00013.doc,all,
109,51,,null,null,null,null,1090706,黨團協商紀錄,附：本期委員發言紀錄索引,   471,   477,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/51/LCIDC01_1095101_00018.doc,all,
109,52,下,10,01,01,null,1090623,黨團協商紀錄(立法院第10屆第1會期第1次臨時會第2次會議紀錄),研商「委員柯建銘、鄭運鵬、鍾佳濱等60人所提召開第10屆第1會期臨時會」相關事宜,   403,   412,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/52/LCIDC01_1095202_00011.doc,all,
109,52,下,10,01,01,null,1090629,黨團協商紀錄(立法院第10屆第1會期第1次臨時會第2次會議紀錄),繼續研商「召開第10屆第1會期臨時會」相關事宜：1.委員柯建銘、鄭運鵬、鍾佳濱等60人所提案；2.委員林為洲、蔣萬安、林奕華、賴香伶、張其祿、高虹安等44人所提案,   413,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/52/LCIDC01_1095202_00012.doc,all,
109,52,下,10,01,01,null,1090629,黨團協商紀錄(立法院第10屆第1會期第1次臨時會第2次會議紀錄),附：本期委員發言紀錄索引,   415,   423,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/52/LCIDC01_1095202_00021.doc,all,
109,53,下,10,01,01,null,1090720,黨團協商紀錄(立法院第10屆第1會期第1次臨時會第3次會議紀錄),繼續研商「國民參與刑事審判法草案」、「護照正名案」、「華航更名案」等案相關事宜,   199,   228,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/53/LCIDC01_1095303_00007.doc,all,
109,53,下,10,01,01,null,1090720,黨團協商紀錄(立法院第10屆第1會期第1次臨時會第3次會議紀錄),附：本期委員發言紀錄索引,   229,   231,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/53/LCIDC01_1095303_00010.doc,all,
109,54,,10,02,01,null,1090819,黨團協商紀錄(立法院第10屆第2會期第1次會議紀錄),研商「捷克參議院議長韋德齊（MilošVystrčil）來院參訪及發表演說」相關事宜,   525,   528,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/54/LCIDC01_1095401_00012.doc,all,
109,54,,10,02,01,null,1090914,黨團協商紀錄(立法院第10屆第2會期第1次會議紀錄),一、研商「第十屆第二會期開議日」相關事宜；二、研商組成「修憲委員會」相關事宜,   529,   544,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/54/LCIDC01_1095401_00013.doc,all,
109,54,,10,02,01,null,1090921,黨團協商紀錄(立法院第10屆第2會期第1次會議紀錄),一、研商「中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第2次追加預算案」相關事宜；二、研商「110年度中央政府總預算案」及「中央政府前瞻基礎建設計畫第3期特別預算案」相關事宜；三、研商「108年度中央政府總決算審核報告」、「中央政府流域綜合治理計畫第3期特別決算審核報告」相關事宜；四、研商各黨團推舉社會公正人士組成「課程審議會委員審查會」相關事宜,   545,   554,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/54/LCIDC01_1095401_00014.doc,all,
109,54,,10,02,01,null,1090901,黨團協商紀錄(立法院第10屆第2會期第1次會議紀錄),捷克參議院韋德齊議長立法院演說,   555,   558,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/54/LCIDC01_1095401_00015.doc,all,
109,55,,10,02,02,null,1090928,黨團協商紀錄(立法院第10屆第2會期第2次會議紀錄),研商「中華民國110年度中央政府總預算案（含附屬單位預算及綜計表─營業及非營業部分）審查日程暨審查分配表」相關事宜（民進黨黨團提議）,   327,   334,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/55/LCIDC01_1095501_00013.doc,all,
109,55,,10,02,02,null,1090928,黨團協商紀錄(立法院第10屆第2會期第2次會議紀錄),附：本期委員發言紀錄索引,   335,   349,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/55/LCIDC01_1095501_00019.doc,all,
109,56,,10,02,03,null,1091012,黨團協商紀錄(立法院第10屆第2會期第3次會議紀錄),研商「中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第2次追加預算案」相關事宜（民進黨黨團提議）,   401,   404,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/56/LCIDC01_1095601_00012.doc,all,
109,56,,10,02,03,null,1091012,黨團協商紀錄(立法院第10屆第2會期第3次會議紀錄),附：本期委員發言紀錄索引,   405,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/56/LCIDC01_1095601_00019.doc,all,
109,61,,null,null,null,null,1091016,黨團協商紀錄,研商「第10屆第2會期第4次會議議程進行」相關事宜,   409,   422,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/61/LCIDC01_1096101_00005.doc,all,
109,61,,null,null,null,null,1091016,黨團協商紀錄,附：本期委員發言紀錄索引,   423,   426,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/61/LCIDC01_1096101_00006.doc,all,
109,65,,null,null,null,null,1091021,黨團協商紀錄,研商「中央政府嚴重特殊傳染性肺炎防治及紓困振興特別預算第2次追加預算案」相關事宜,   331,   464,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/65/LCIDC01_1096501_00007.doc,all,
109,65,,null,null,null,null,1091021,黨團協商紀錄,附：本期委員發言紀錄索引,   465,   470,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/65/LCIDC01_1096501_00009.doc,all,
109,66,,10,02,04,null,1091027,黨團協商紀錄(立法院第10屆第2會期第4次會議紀錄),一、本院國民黨黨團，建請院會作成決議：「請蔡英文總統須針對8月28日以無預警、閃電式開放瘦肉精美豬及三十月齡美牛進口台灣一事，至立法院進行國情報告，向國人說明清楚並再次重申如何保障國人的食安問題。」是否有當？請公決案；二、本院國民黨黨團，建請院會作成決議：「要求行政院公開對美談判開放含有萊克多巴胺豬肉進口台灣的過程，後續台美雙邊貿易會談應秉持公開透明原則，每月向立法院提交書面報告；另請蔡英文總統針對黑箱開放含瘦肉精美豬進口乙事公開向國人道歉。」是否有當？請公決案,   435,   442,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/66/LCIDC01_1096601_00008.doc,all,
109,66,,10,02,04,null,1091027,黨團協商紀錄(立法院第10屆第2會期第4次會議紀錄),附：本期委員發言紀錄索引,   443,   449,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/66/LCIDC01_1096601_00011.doc,all,
109,71,,null,null,null,null,1091020,黨團協商紀錄,一、建請院會作成決議：請蔡英文總統須針對8月28日以無預警、閃電式開放瘦肉精美豬及三十月齡美牛以上進口台灣一事，至立法院進行國情報告，向國人說明清楚並再次重申如何保障國人的食安問題，請公決案；二、建請院會作成決議：要求行政院公開對美談判開放含有萊克多巴胺豬肉進口台灣的過程，後續台美雙邊貿易會談應秉持公開透明原則，每月向立法院提交書面報告；另請蔡英文總統針對黑箱開放含瘦肉精美豬進口乙事公開向國人道歉，請公決案,   393,   398,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/71/LCIDC01_1097101_00008.doc,all,
109,71,,null,null,null,null,1091020,黨團協商紀錄,附：本期委員發言紀錄索引,   399,   405,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/71/LCIDC01_1097101_00010.doc,all,
109,80,,null,null,null,null,1091030,黨團協商紀錄,委員鄭天財SraKacaw等18人擬具「原住民族基本法第二十八條條文修正草案」案,   425,   428,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/80/LCIDC01_1098001_00008.doc,all,
109,80,,null,null,null,null,1091030,黨團協商紀錄,一、併案協商(一)委員李貴敏等20人擬具「中華民國刑法第二百三十五條條文修正草案」、(二)委員吳怡玎等19人擬具「中華民國刑法第二百三十五條條文修正草案」及(三)委員呂玉玲等23人擬具「中華民國刑法第二百三十一條之二及第二百三十五條條文修正草案」案；二、審查委員李貴敏等31人擬具「民法第二百零五條條文修正草案」案；三、審查委員李貴敏等31人擬具「民法第二百零七條條文修正草案」案；四、併案協商(一)委員周春米等21人擬具「民法第一千零三十條之一條文修正草案」及(二)委員許淑華等16人擬具「民法第一千零三十條之一條文修正草案」案,   429,   448,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/80/LCIDC01_1098001_00009.doc,all,
109,80,,null,null,null,null,1091110,黨團協商紀錄,研商「第10屆第2會期第5次會議議程進行」相關事宜,   449,   472,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/80/LCIDC01_1098001_00010.doc,all,
109,80,,null,null,null,null,1091110,黨團協商紀錄,附：本期委員發言紀錄索引,   473,   481,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/80/LCIDC01_1098001_00011.doc,all,
109,88,,null,null,null,null,1091112,黨團協商紀錄,併案協商行政院函請審議、委員羅致政等20人擬具「國軍退除役官兵輔導條例部分條文修正草案」及委員林奕華等19人擬具「國軍退除役官兵輔導條例第二十四條及第三十四條條文修正草案」案,   397,   404,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/88/LCIDC01_1098801_00007.doc,all,
109,88,,null,null,null,null,1091116,黨團協商紀錄,委員謝衣等23人擬具「學校衛生法第二十三條條文修正草案」、委員洪孟楷等18人、委員林奕華等19人分別擬具「學校衛生法第二十四條條文修正草案」、委員洪孟楷等17人擬具「學校衛生法第七條條文修正草案」、委員黃國書等17人擬具「學校衛生法第十三條條文修正草案」、委員林奕華等17人擬具「學校衛生法增訂第二十四條之一條文草案」、委員張育美等19人擬具「學校衛生法第七條、第十九條及第二十條條文修正草案」、委員張育美等18人擬具「學校衛生法第二十四條條文修正草案」、委員溫玉霞等22人、委員張育美等17人、民眾黨黨團、委員林奕華等20人、委員呂玉玲等20人、委員萬美玲等18人分別擬具「學校衛生法第二十三條條文修正草案」、委員鄭正鈐等23人擬具「學校衛生法第二十三條及第二十三條之三條文修正草案」、委員蔣萬安等21人、委員魯明哲等22人、時代力量黨團、委員賴士葆等19人、委員洪孟楷等17人分別擬具「學校衛生法第二十三條條文修正草案」及時代力量黨團擬具「學校衛生法增訂第二十七條之一條文草案」,   405,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/88/LCIDC01_1098801_00008.doc,all,
109,88,,null,null,null,null,1091116,黨團協商紀錄,附：本期委員發言紀錄索引,   415,   421,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/88/LCIDC01_1098801_00010.doc,all,
109,96,,null,null,null,null,1091124,黨團協商紀錄,審查衛生福利部函為修正一、「動物用藥殘留標準」案；二、「進口牛肉檢疫及查驗作業程序」案；三、「美國及加拿大牛肉及其產品之進口規定」案；四、「散裝食品標示規定」案；五、「散裝食品標示規定」第五點規定案；六、廢止101年9月6日公告之「散裝食品標示相關規定」案；七、「包裝食品之豬肉及豬可食部位原料之原產地標示規定」案；八、「直接供應飲食場所供應食品之豬肉及豬可食部位原料之原產地標示規定」案,   477,   486,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/96/LCIDC01_1099601_00005.doc,all,
109,96,,null,null,null,null,1091124,黨團協商紀錄,附：本期委員發言紀錄索引,   487,   490,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/96/LCIDC01_1099601_00007.doc,all,
109,97,下,10,02,06,null,1091208,黨團協商紀錄(立法院第10屆第2會期第6次會議紀錄),一、研商「學校衛生法部分條文修正草案」案相關事宜（時代力量黨團、國民黨黨團提議）；二、研商衛生福利部函為修正「動物用藥殘留標準」等8案相關事宜（國民黨黨團提議）；三、研商「食品安全衛生管理法部分條文修正草案」等案相關事宜（國民黨黨團提議）；四、研商「國軍退除役官兵輔導條例部分條文修正草案」相關事宜（民進黨黨團提議）,   463,   468,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/97/LCIDC01_1099702_00009.doc,all,
109,97,下,10,02,06,null,1091208,黨團協商紀錄(立法院第10屆第2會期第6次會議紀錄),附：本期委員發言紀錄索引,   469,   471,https://ppg.ly.gov.tw/ppg/download/communique1/work/109/97/LCIDC01_1099702_00010.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/109/97/LCIDC01_1099702_00011.doc,all,
110,01,,10,02,07,null,1091214,黨團協商紀錄(立法院第10屆第2會期第7次會議紀錄),研商「司法院轉送臺灣臺北地方法院109年12月8日北院忠文澄字第1090007103號函」相關事宜,   549,   560,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/01/LCIDC01_1100101_00011.doc,all,
110,01,,10,02,07,null,1091214,黨團協商紀錄(立法院第10屆第2會期第7次會議紀錄),附：本期委員發言紀錄索引,   561,   568,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/01/LCIDC01_1100101_00014.doc,all,
110,05,,10,02,08,null,1091218,黨團協商紀錄(立法院第10屆第2會期第8次會議紀錄),一、研商「學校衛生法部分條文修正草案」案相關事宜。（時代力量黨團、國民黨黨團提議）；二、研商衛生福利部函為修正「動物用藥殘留標準」等8案相關事宜。（國民黨黨團提議）；三、研商「食品安全衛生管理法部分條文修正草案」等案相關事宜。（國民黨黨團提議）；四、研商「國軍退除役官兵輔導條例部分條文修正草案」案相關事宜。（民進黨黨團提議）,   439,   448,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/05/LCIDC01_1100501_00012.doc,all,
110,05,,10,02,08,null,1091221,黨團協商紀錄(立法院第10屆第2會期第8次會議紀錄),一、繼續研商「學校衛生法部分條文修正草案」案相關事宜。（時代力量黨團、國民黨黨團提議）；二、研商衛生福利部函為修正「動物用藥殘留標準」等8案相關事宜。（國民黨黨團提議）；三、研商「食品安全衛生管理法部分條文修正草案」等案相關事宜。（國民黨黨團提議）；四、研商「國軍退除役官兵輔導條例部分條文修正草案」相關事宜。（民進黨黨團提議）,   449,   474,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/05/LCIDC01_1100501_00013.doc,all,
110,05,,10,02,08,null,1091221,黨團協商紀錄(立法院第10屆第2會期第8次會議紀錄),附：本期委員發言紀錄索引,   475,   484,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/05/LCIDC01_1100501_00018.doc,all,
110,06,下,10,02,09,null,1091223,黨團協商紀錄(立法院第10屆第2會期第9次會議紀錄),一、繼續研商「學校衛生法部分條文修正草案」案相關事宜。（時代力量黨團、國民黨黨團提議）；二、繼續研商「食品安全衛生管理法部分條文修正草案」等案相關事宜。（國民黨黨團提議）；三、繼續研商衛生福利部函為修正「動物用藥殘留標準」等8案相關事宜。（國民黨黨團提議）；四、繼續研商行政院農業委員會函為修正「該會101年9月7日農防字第1011473960號公告案」案相關事宜。（民進黨黨團提議）,   355,   368,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/06/LCIDC01_1100602_00008.doc,all,
110,06,下,10,02,09,null,1091223,黨團協商紀錄(立法院第10屆第2會期第9次會議紀錄),附：本期委員發言紀錄索引,   369,   372,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/06/LCIDC01_1100602_00010.doc,all,
110,10,下,10,02,10,null,1091229,黨團協商紀錄(立法院第10屆第2會期第10次會議紀錄),研商「國軍退除役官兵輔導條例部分條文修正草案」等案相關事宜,   571,   596,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/10/LCIDC01_1101002_00010.doc,all,
110,10,下,10,02,10,null,1091229,黨團協商紀錄(立法院第10屆第2會期第10次會議紀錄),附：本期委員發言紀錄索引,   597,   605,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/10/LCIDC01_1101002_00013.doc,all,110
110,100,中,null,null,null,null,1101111,黨團協商紀錄,繼續研商「中華民國110年度中央政府總預算案附屬單位預算及綜計表─營業及非營業部分」案相關事宜,     1,   554,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/100/LCIDC01_11010002_00003.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/110/100/LCIDC01_11010002_00002.doc,all,110
110,100,中,null,null,null,null,1101111,黨團協商紀錄,附：本期委員發言紀錄索引,   555,   555,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/100/LCIDC01_11010002_00004.doc,all,110
110,101,,null,null,null,null,1101104,黨團協商紀錄,本院教育及文化委員會報告併案審查行政院函請審議、委員賴品妤等17人、民眾黨黨團、委員吳思瑤等17人、時代力量黨團、委員張廖萬堅等21人、委員黃國書等22人、委員范雲等20人、委員陳秀等17人、委員林宜瑾等17人、委員林奕華等17人、委員李德維等18人及委員吳思瑤等17人分別擬具「私立高級中等以上學校退場條例草案」案,   367,   374,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/101/LCIDC01_11010101_00006.doc,all,
110,101,,null,null,null,null,1101104,黨團協商紀錄,附：本期委員發言紀錄索引,   375,   379,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/101/LCIDC01_11010101_00010.doc,all,
110,104,,10,04,09,null,1101105,黨團協商紀錄(立法院第10屆第4會期第9次會議紀錄),1.本院交通委員會報告審查委員陳雪生等22人擬具「道路交通管理處罰條例部分條文修正草案」案；2.本院交通委員會報告併案審查時代力量黨團擬具「道路交通管理處罰條例部分條文修正草案」、委員陳雪生等22人、委員陳素月等19人、委員洪孟楷等16人分別擬具「道路交通管理處罰條例第六十九條之一條文修正草案」、委員何欣純等18人擬具「道路交通管理處罰條例部分條文修正草案」及委員洪孟楷等20人擬具「道路交通管理處罰條例第七十八條條文修正草案」案,   379,   388,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/104/LCIDC01_11010401_00011.doc,all,
110,104,,10,04,09,null,1101105,黨團協商紀錄(立法院第10屆第4會期第9次會議紀錄),一、行政院函請審議、民眾黨黨團、委員曾銘宗等16人分別擬具「稅捐稽徵法部分條文修正草案」、委員蔡易餘等21人擬具「稅捐稽徵法第二十八條條文修正草案」、時代力量黨團、委員高嘉瑜等19人、委員余天等17人、委員林楚茵等16人分別擬具「稅捐稽徵法第四十一條條文修正草案」及委員蔡易餘等19人擬具「稅捐稽徵法第四十四條條文修正草案」案；二、委員李貴敏等16人擬具「稅捐稽徵法部分條文修正草案」案,   389,   402,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/104/LCIDC01_11010401_00012.doc,all,
110,104,,10,04,09,null,1101105,黨團協商紀錄(立法院第10屆第4會期第9次會議紀錄),附：本期委員發言紀錄索引,   403,   412,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/104/LCIDC01_11010401_00015.doc,all,
110,105,一,null,null,null,null,1101115,黨團協商紀錄,附：本期委員發言紀錄索引,   281,   281,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/105/LCIDC01_11010501_00003.doc,all,110
110,106,,null,null,null,null,1101110,黨團協商紀錄,協商委員羅致政等19人擬具「陸海空軍軍官士官服役條例第六條及第六十一條條文修正草案」案,   353,   358,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/106/LCIDC01_11010601_00005.doc,all,
110,106,,null,null,null,null,1101118,黨團協商紀錄,繼續研商「跟蹤騷擾防制法草案」案,   359,   372,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/106/LCIDC01_11010601_00006.doc,all,
110,106,,null,null,null,null,1101118,黨團協商紀錄,附：本期委員發言紀錄索引,   373,   377,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/106/LCIDC01_11010601_00007.dochttps://ppg.ly.gov.tw/ppg/download/communique1/work/110/106/LCIDC01_11010601_00008.doc,all,
110,111,,null,null,null,null,1101122,黨團協商紀錄,研商「海空戰力提升計畫採購特別條例草案」案,   353,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/111/LCIDC01_11011101_00004.doc,all,
110,111,,null,null,null,null,1101122,黨團協商紀錄,附：本期委員發言紀錄索引,   415,   417,https://ppg.ly.gov.tw/ppg/download/communique1/work/110/111/LCIDC01_11011101_00007.doc,all,
