text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"九十五、本院委員林俊憲等19人擬具「老年農民福利津貼暫行條例第四條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、經濟、內政三委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"九十六、本院委員林俊憲等21人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"九十七、本院委員林思銘等24人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"九十八、本院委員蔡易餘等21人擬具「離島建設條例第十條之一條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"九十九、本院委員林德福等16人擬具「運動產業發展條例增訂第二十四條之二條文草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一○○、本院委員林德福等20人擬具「兒童及少年福利與權益保障法第六十六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○一、本院國民黨黨團擬具「財政收支劃分法部分條文修正草案」，請審議案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一○二、本院委員陳菁徽等20人擬具「建築法第九十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一○三、本院委員陳菁徽等20人擬具「中華民國刑法第二百八十六條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：逕付二讀，與相關提案併案協商。",0000000000000000000,內文,0.0,0.0,,,,,
"一○四、本院委員許宇甄等19人擬具「國土計畫法第四十五條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一○五、本院委員許宇甄等21人擬具「國籍法部分條文修正草案」，請審議案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一○六、本院委員盧縣一等16人擬具「森林法第九條之一及第十五條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一○七、本院委員盧縣一等16人擬具「地方制度法部分條文修正草案」，請審議案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：逕付二讀，與相關提案併案協商。",0000000000000000000,內文,0.0,0.0,,,,,
"一○八、本院委員盧縣一等17人擬具「就業服務法第四十六條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一○九、本院委員盧縣一等17人擬具「中華民國刑法第二百八十六條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：逕付二讀，與相關提案併案協商。",0000000000000000000,內文,0.0,0.0,,,,,
"一一○、本院委員高金素梅等24人擬具「原住民族委員會組織法第三條及第四條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、內政兩委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一一一、本院委員高金素梅等20人擬具「財團法人原住民族文化事業基金會設置條例第四條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政、司法及法制兩委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一一二、本院委員葉元之等19人擬廢止「娛樂稅法」，請審議案。",0000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一三、本院委員賴士葆等28人擬具「人工智慧基本法草案」，請審議案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一四、本院委員賴士葆等27人擬具「律師法增訂第三十五條之一、第三十五條之二及第三十五條之三條文草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一一五、本院委員賴士葆等28人擬具「所得稅法第十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一六、本院委員賴士葆等21人擬具「學校型態實驗教育實施條例第二十三條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一一七、本院委員賴士葆等37人擬具「中華民國憲法增修條文第三條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交修憲委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一八、本院委員賴士葆等34人擬具「中華民國憲法增修條文第四條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交修憲委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一一九、本院委員羅廷瑋等16人擬具「陸海空軍軍官士官服役條例第二十六條及第三十九條條文修正草案」，請審議案。（提案委員來函撤回）",00000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：同意撤回。",000000000,內文,0.0,0.0,,,,,
"一二○、本院委員羅廷瑋等16人擬具「專利法第一百三十六條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二一、本院委員羅廷瑋等16人擬具「專科學校法第四十四條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一二二、本院委員羅廷瑋等16人擬具「大學法第三十五條條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一二三、本院委員羅廷瑋等16人擬具「社會秩序維護法第六十四條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二四、本院委員萬美玲等19人擬具「警察人員人事條例第三十五條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、內政兩委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一二五、本院委員萬美玲等19人擬具「學生輔導法第十一條條文修正草案」，請審議案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一二六、本院委員鄭天財Sra Kacaw等17人擬具「都市原住民發展條例草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二七、本院委員林楚茵等20人擬具「娛樂稅法第二條及第五條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二八、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一二九、本院委員伍麗華Saidhai Tahovecahe等17人擬具「原住民對總統副總統選舉罷免及原住民立法委員選舉罷免不在籍投票法草案」，請審議案。",00000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三○、本院委員伍麗華Saidhai Tahovecahe等16人擬具「全民防衛動員準備法第二十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一三一、本院委員伍麗華Saidhai Tahovecahe等16人擬具「立法院組織法第五條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一三二、本院委員伍麗華Saidhai Tahovecahe等16人擬具「地方制度法第五十二條及第六十一條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政、司法及法制兩委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一三三、本院委員伍麗華Saidhai Tahovecahe等16人擬具「國家語言發展法第九條條文修正草案」，請審議案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一三四、本院委員伍麗華Saidhai Tahovecahe等16人擬具「傳染病防治法第三十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一三五、本院委員賴瑞隆等17人擬具「遠洋漁業條例第十四條之一、第三十六條之一及第四十七條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三六、本院委員蘇巧慧等26人擬具「新住民基本法草案」，請審議案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一三七、本院委員張雅琳等25人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一三八、本院委員張雅琳等27人擬具「兒童及少年福利與權益保障法部分條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一三九、本院委員蔡其昌等16人擬具「娛樂稅法第二條、第五條及第六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四○、本院委員蔡其昌等17人擬具「工廠管理輔導法部分條文修正草案」，請審議案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四一、本院委員林淑芬等20人擬具「癌症防治法第十六條條文修正草案」，請審議案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會審查。",00000000000000000000,內文,0.0,0.0,,,,,
"一四二、本院委員林月琴等21人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四三、本院委員陳培瑜等21人擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四四、本院委員陳培瑜等16人擬具「國籍法第四條及第七條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四五、本院委員陳培瑜等19人擬具「兒童及少年性剝削防制條例部分條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境、司法及法制兩委員會審查。",000000000000000000000000000,內文,0.0,0.0,,,,,
"一四六、本院委員林宜瑾等30人擬具「國民體育法第二十三條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一四七、本院委員陳瑩等20人擬具「原住民保留地禁伐補償條例第六條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：逕付二讀，與相關提案併案協商。",0000000000000000000,內文,0.0,0.0,,,,,
"一四八、本院台灣民眾黨黨團擬具「電信管理法第五條及第八條之一條文修正草案」，請審議案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一四九、本院台灣民眾黨黨團擬具「全民防衛動員準備法第三條及第六條條文修正草案」，請審議案。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會審查。",0000000000000000,內文,0.0,0.0,,,,,
"一五○、本院台灣民眾黨黨團擬具「民防法第二條條文修正草案」，請審議案。",000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五一、本院台灣民眾黨黨團擬具「消防法第四十三條之一條文修正草案」，請審議案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五二、本院台灣民眾黨黨團擬具「不在籍投票法草案」，請審議案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五三、本院台灣民眾黨黨團擬具「遠洋漁業條例部分條文修正草案」，請審議案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五四、本院台灣民眾黨黨團擬具「畜牧法部分條文修正草案」，請審議案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五五、本院台灣民眾黨黨團擬具「野生動物保育法第五十一條條文修正草案」，請審議案。",000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：逕付二讀，與相關提案併案協商。",0000000000000000000,內文,0.0,0.0,,,,,
"一五六、行政院函請審議「中小企業發展條例部分條文修正草案」案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一五七、行政院函，為修正「能源研究發展基金收支保管及運用辦法」第三條、第八條、第十一條條文、「石油基金收支保管及運用辦法」第三條、第十一條、第十四條條文及「再生能源發展基金收支保管及運用辦法」部分條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一五八、行政院函，為修正「環境保護基金收支保管及運用辦法」部分條文，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交社會福利及衛生環境委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一五九、內政部、財政部、經濟部函，為修正「新市鎮產業引進稅捐減免獎勵辦法」，請查照案。",00000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政、財政、經濟三委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一六○、內政部函送公告「除腳踏自行車、電動輔助自行車、公務車及緊急救護車輛外，其他車輛未經核准者，禁止進出觀霧大鹿林道東線」，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六一、內政部函，為廢止公告「觀霧地區大鹿林道東線禁止車輛（包括腳踏自行車、機器腳踏車及汽車等）進入」，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六二、內政部函送「消防設備人員執業執照登記辦法」，請查照案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六三、內政部函送「消防設備人員證書及執業執照收費標準」，請查照案。",00000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六四、內政部函送「防火管理人訓練與專業機構登錄及管理辦法」，請查照案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六五、內政部函送「防火管理人訓練專業機構申請登錄收費標準」，請查照案。",0000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六六、內政部函送「警察學術財團法人適用財團法人法第二十一條第二項第三款所定一定金額」，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六七、內政部函送「全國性民政財團法人適用財團法人法第二十一條第二項第三款之一定金額」，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一六八、內政部函，為修正「內政部國土管理署城鄉發展分署編制表」，請查照案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、內政兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一六九、海洋委員會函，為「海岸巡防機關配備器械種類規格表」名稱修正為「海岸巡防機關配備器械種類表」，並修正內容，請查照案。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一七○、海洋委員會函，為修正「海洋污染防治各項許可申請收費辦法」，請查照案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交內政委員會。",00000000000,內文,0.0,0.0,,,,,
"一七一、國軍退除役官兵輔導委員會函，為修正「國軍退除役官兵輔導條例施行細則」第十二條條文，請查照案。",000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交外交及國防委員會。",00000000000000,內文,0.0,0.0,,,,,
"一七二、經濟部、內政部函，為修正「商業團體分業標準」增訂「網路借貸平臺商業」團體業別及業務範圍，請查照案。",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟、內政兩委員會審查。",00000000000000000,內文,0.0,0.0,,,,,
"一七三、經濟部函送「經濟部地質調查及礦業管理中心編制表」附註一勘誤表，請查照案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、經濟兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一七四、經濟部函，為修正「推廣貿易服務費免收項目範圍」，請查照案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七五、經濟部函，為修正「河川管理辦法」部分條文，請查照案。",0000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七六、經濟部函，為修正「戰略性高科技貨品種類、特定戰略性高科技貨品種類及輸出管制地區」之「輸往俄羅斯及白俄羅斯高科技貨品清單」，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七七、經濟部函，為修正「水利法施行細則」部分條文，請查照案。",00000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七八、農業部函，為修正「停止自發生非洲豬瘟之國家（地區）以郵遞寄送輸入豬肉產品」第二點規定，請查照案。",00000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一七九、農業部函，為修正「農業財團法人應適用財團法人法第二十四條第二項之一定財產總額及誠信經營規範指導原則」第二點、第六點之一及第十點規定，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一八○、農業部函，為「行政院農業委員會執行疫後強化農業韌性及農漁民協助措施辦法」名稱修正為「農業部執行疫後強化農業韌性及農漁民協助措施辦法」，並修正條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一八一、農業部函，為修正公告「美國喬治亞州、紐澤西州及內華達州為高病原性家禽流行性感冒非疫區」，請查照案。",000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一八二、農業部函送「鬼頭刀漁獲管制措施」，請查照案。",000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一八三、農業部函，為「行政院農業委員會特有生物研究保育中心保育教育館清潔維護費收費標準」名稱修正為「農業部生物多樣性研究所保育教育館門票收費標準」，並修正條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交經濟委員會。",00000000000,內文,0.0,0.0,,,,,
"一八四、國家發展委員會函，為修正「國家發展委員會處務規程」第十三條及第二十一條條文，請查照案。",000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、經濟兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一八五、金融監督管理委員會函，為修正「保險業財務報告編製準則」第二十條及第三十九條條文，請查照案。",00000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八六、金融監督管理委員會函，為修正「證券商財務報告編製準則」部分條文及「期貨商財務報告編製準則」部分條文，請查照案。",000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八七、金融監督管理委員會函，為「會計師查核簽證財務報表規則」名稱修正為「會計師受託查核簽證財務報表規則」，並修正條文，請查照案。",000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會。",00000000000,內文,0.0,0.0,,,,,
"一八八、金融監督管理委員會函，為修正「個人購車貸款定型化契約不得記載事項」第七點規定、「個人購屋貸款定型化契約不得記載事項」第七點規定及「消費性無擔保貸款定型化契約不得記載事項」第三點規定，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交財政委員會審查。",0000000000000,內文,0.0,0.0,,,,,
"一八九、教育部、國防部、內政部函，為「全民國防教育軍事訓練課程折減常備兵役役期與軍事訓練期間實施辦法」名稱修正為「全民國防教育軍事訓練課程折減常備兵役現役役期與軍事訓練期間實施辦法」，並修正條文，請查照案。",00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化、外交及國防、內政三委員會。",000000000000000000000000,內文,0.0,0.0,,,,,
"一九○、教育部函，為修正「師資培育公費助學金及分發服務辦法」部分條文，請查照案。",00000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九一、教育部函，為「校園性侵害性騷擾或性霸凌防治準則」名稱修正為「校園性別事件防治準則」，並修正條文，請查照案。",0000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九二、教育部函，為修正「涉性別事件之學校不適任人員通報資訊蒐集及查詢處理利用辦法」，請查照案。",0000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九三、核能安全委員會函，為「行政院原子能委員會所管特定非公務機關資通安全管理作業辦法」名稱修正為「核能安全委員會所管特定非公務機關資通安全管理作業辦法」，並修正第二條條文，請查照案。",000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九四、核能安全委員會函，為廢止「行政院原子能委員會會議規則」，請查照案。",00000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交教育及文化委員會。",00000000000000,內文,0.0,0.0,,,,,
"一九五、交通部、內政部函，為修正「道路交通安全規則」第二十三條、第二十四條、第三十九條之一附件十五，並自113年1月18日施行，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通、內政兩委員會。",000000000000000,內文,0.0,0.0,,,,,
"一九六、交通部函，為廢止「交通部觀光局辦事細則」等5項法規，請查照案。",000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制、交通兩委員會。",000000000000000000,內文,0.0,0.0,,,,,
"一九七、交通部函，為修正「民用航空保安管理辦法」第二十五條附件三，請查照案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會。",00000000000,內文,0.0,0.0,,,,,
"一九八、國家通訊傳播委員會函，為修正「低功率射頻器材技術規範」第五點規定，請查照案。",0000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交交通委員會。",00000000000,內文,0.0,0.0,,,,,
"一九九、司法院函送本院制定資恐防制法之附帶決議辦理情形，請查照案。",0000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"二○○、司法院函，為修正「民間公證人遴選研習及任免辦法」第七條條文，請查照案。",0000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"二○一、司法院函，為修正「職務法庭參審員費用支給辦法」第四條條文，請查照案。",000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"二○二、司法院、考試院函，為修正「法官遷調改任辦法」第十四條之一、第十五條及第二十六條條文，請查照案。",0000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"二○三、考試院函，為修正「專門職業及技術人員高等考試獸醫師考試規則」部分條文，請查照案。",000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
"二○四、考試院函，為廢止「公務人員退休撫卹基金監理委員會委員產生辦法」、「公務人員退休撫卹基金監理委員會顧問遴聘辦法」及「公務人員退休撫卹基金監理委員會辦事細則」，請查照案。",0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"決定：交司法及法制委員會。",00000000000000,內文,0.0,0.0,,,,,
