text,style,space_before,space_after,col_id,row_id,cell_width,cell_height,cell_id
"報告院會，現在進行第二十八條之四舉手表決。針對國民黨黨團、台灣民眾黨黨團、民進黨黨團提議再修正動議不予增訂，贊成者請舉手。",00000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"（進行表決）",1111111,內文,0.0,0.0,,,,,
"（國會改革！三黨共識！）",0000000000000,內文,0.0,0.0,,,,,
"（反對黑箱！）",00000000,內文,0.0,0.0,,,,,
"主席：報告院會，現在報告表決結果：出席108人，贊成者85人，贊成者多數，作以下宣告：第二十八條之四照國民黨黨團、台灣民眾黨黨團再修正動議及民進黨黨團再修正動議通過，不予增訂。",11100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"報告院會，現有民進黨黨團提議重付表決。",00000000000000000000,內文,0.0,0.0,,,,,
"民進黨黨團提案：",111111110,內文,0.0,0.0,,,,,
"本案請重付表決。",000000000,內文,0.0,0.0,,,,,
"提案人：民主進步黨立法院黨團　吳思瑤",0000000000000000000,提案連署人/內文,0.0,0.0,,,,,
"主席：現在進行重付舉手表決，贊成國民黨黨團、台灣民眾黨黨團、民進黨黨團三黨黨團再修正動議不予增訂者，請舉手。",1110000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"（進行表決）",1111111,內文,0.0,0.0,,,,,
"（條文小偷！條文小偷！）",0000000000000,內文,0.0,0.0,,,,,
"吳委員思瑤：議事人員，張啓楷、黃珊珊、吳春城都沒有舉手，不能算進去喔！他們都沒有舉手喔！",111111000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"主席：報告院會，現在宣告重付表決結果：在場委員108人，贊成者85人，贊成者多數，作以下宣告：第二十八條之四照國民黨黨團、台灣民眾黨黨團共同所提再修正動議及民進黨黨團再修正動議通過，不予增訂。",1110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"報告院會，現在有重要外賓到院，要進行接待，我們現在休息，下午2時30分繼續開會。現在休息。",0000000000000000000000000000000000000000000000,內文,0.0,0.0,,,,,
"休息（12時2分）",1100000000,內文,0.0,0.0,,,,,
